Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-08-21 08:00:00;5372847;205586;2705623;12053;256162;364223;10471;0;
2017-08-21 16:00:00;38814;-1313;19322;108;-220;4159;3842;0;
2017-08-22 00:00:00;1530550;50578;798398;3471;73957;93871;7344;0;
2017-08-22 08:00:00;3904513;142311;1958962;8827;182794;242403;10169;0;
2017-08-22 16:00:00;87276;328;44049;211;1354;6653;3661;0;
2017-08-23 00:00:00;1522025;47236;773421;3440;65480;86973;7296;0;
2017-08-23 08:00:00;4002705;143612;2028224;9018;188334;245145;10305;0;
2017-08-23 16:00:00;55672;-744;28472;139;281;4770;3310;0;
2017-08-24 00:00:00;484385;10739;250697;1127;17425;22181;6941;0;
2017-08-24 08:00:00;843660;23331;435646;1935;33073;41445;5426;0;
2017-08-24 16:00:00;51163;-962;26669;123;402;3912;3315;0;
2017-08-25 00:00:00;6883339;294864;2476533;17116;550828;793955;7357;0;
2017-08-25 08:00:00;14033660;644029;7159862;36732;778987;1703951;10405;0;
2017-08-25 16:00:00;197758;5014;102578;468;6982;13105;3456;0;
2017-08-26 00:00:00;6691203;288674;2297645;16326;598797;781073;7379;0;
2017-08-26 08:00:00;8696667;362964;4375364;20875;453591;823253;10422;0;
2017-08-26 16:00:00;185319;4343;103593;458;5980;14520;3432;0;
2017-08-27 00:00:00;5760606;273511;2562637;14697;414072;692286;7243;0;
2017-08-27 08:00:00;11723239;531986;6115956;30943;626199;1264331;10387;0;
2017-08-27 16:00:00;109814;1898;59255;273;3109;10507;3422;0;
2017-08-28 00:00:00;4313090;177564;2059028;9918;234364;394789;7518;0;
2017-08-28 08:00:00;10060216;418436;5007470;24057;509859;891787;10370;0;
2017-08-28 16:00:00;82265;552;42918;195;1735;6926;3269;0;
2017-08-29 00:00:00;6758180;292928;2284374;16363;564060;843639;7032;0;
2017-08-29 08:00:00;17808124;882212;9238499;49333;1168949;2685456;10368;0;
2017-08-29 16:00:00;5046;-895;2610;20;-864;5020;2867;0;
2017-08-30 00:00:00;3020177;118019;1439557;6915;159530;250849;7016;0;
2017-08-30 08:00:00;10137257;451122;5075554;25183;564448;1202329;10415;0;
2017-08-30 16:00:00;94836;1317;51931;227;2212;6441;3813;0;
2017-08-31 00:00:00;691995;18511;351520;1596;27521;36984;6714;0;
2017-08-31 08:00:00;3711831;136277;1889708;8439;176408;242618;10323;0;
2017-08-31 16:00:00;14343;-523;7349;36;-836;3253;2801;0;
2017-09-01 00:00:00;895901;26057;456903;2050;37072;48687;7012;0;
2017-09-01 08:00:00;6587872;289638;3499564;16323;339525;640227;10663;0;
2017-09-01 16:00:00;81775;1762;54443;224;2446;11222;3518;0;
2017-09-02 00:00:00;5850534;268938;2306675;14783;458150;773443;7299;0;
2017-09-02 08:00:00;9429658;404108;4714529;22816;499271;985015;10376;0;
2017-09-02 16:00:00;25003;-503;12975;62;-406;5645;2819;0;
2017-09-03 00:00:00;1184612;37374;598447;2727;50346;78786;6860;0;
2017-09-03 08:00:00;13029237;701445;7558304;40322;933879;2014516;10526;0;
2017-09-03 16:00:00;76990;1724;54926;226;2755;13723;3471;0;
2017-09-04 00:00:00;4493731;164462;1894117;9728;332957;494342;6820;0;
2017-09-04 08:00:00;19466632;1058381;10761780;64377;1446722;3385263;10450;0;
2017-09-04 16:00:00;46101;70;35111;162;433;10058;3123;0;
2017-09-05 00:00:00;5356722;232644;1756254;10347;507642;812196;6820;0;
2017-09-05 08:00:00;11630882;597922;6522740;37481;774929;1707891;10388;0;
2017-09-05 16:00:00;48202;264;34198;172;460;10166;3247;0;
2017-09-06 00:00:00;4425684;162740;1693872;8279;372687;587872;7024;0;
2017-09-06 08:00:00;10350802;460436;5295847;27908;594764;1292919;10463;0;
2017-09-06 16:00:00;89104;104;45779;216;2208;7248;3083;0;
2017-09-07 00:00:00;421495;9680;216960;994;15264;19890;6170;0;
2017-09-07 08:00:00;2841221;97026;1451840;6545;136054;157130;10290;0;
2017-09-07 16:00:00;1951;-1442;869;6;-951;4011;2595;0;
2017-09-08 00:00:00;1915163;67313;924163;4329;93476;132703;6826;0;
2017-09-08 08:00:00;7933904;336820;4071435;19629;407241;804589;10510;0;
2017-09-08 16:00:00;37575;-706;20492;108;-14;4603;3141;0;
2017-09-09 00:00:00;1665362;56108;827736;3719;77472;104117;6929;0;
2017-09-09 08:00:00;2799980;96391;1417639;6446;129206;162860;10462;0;
2017-09-09 16:00:00;576;-1905;224;0;-1421;2261;2469;0;
2017-09-10 00:00:00;832777;23863;422581;1920;32781;44610;6237;0;
2017-09-10 08:00:00;5456078;206224;2744762;12438;260246;367140;10632;0;
2017-09-10 16:00:00;7317;-1434;3757;21;-1193;2499;2660;0;
2017-09-11 00:00:00;1531663;53822;749997;3405;69937;105401;6542;0;
2017-09-11 08:00:00;14360875;746896;8036045;47217;1044448;2715465;10577;0;
2017-09-11 16:00:00;17017;-1517;10952;68;-824;5090;2827;0;
2017-09-12 00:00:00;581903;13714;291466;1337;21426;26254;6776;35412000;
2017-09-12 08:00:00;2907733;114746;1571509;8487;129130;267269;10610;146736000;
2017-09-12 16:00:00;14663;-1654;8459;48;-791;2925;2942;93084000;
2017-09-13 00:00:00;1292458;42360;637357;2972;59707;73556;6257;128760000;
2017-09-13 08:00:00;4782037;191231;2540868;12512;236916;432224;10391;143400000;
2017-09-13 16:00:00;43675;-471;23539;118;-18;4614;2803;92532000;
2017-09-14 00:00:00;1551911;55054;768057;3442;75383;105909;6551;116148000;
2017-09-14 08:00:00;7577637;324400;3820540;18896;397956;909813;10365;138120000;
2017-09-14 16:00:00;12397;-1554;6100;30;-990;1956;2499;88920000;
2017-09-15 00:00:00;1542763;54692;771505;3478;71628;107274;6377;110556000;
2017-09-15 08:00:00;8243566;358516;4419729;23235;472211;1057659;10330;125340000;
2017-09-15 16:00:00;5858;-1649;3017;14;-1144;3956;2167;82668000;
2017-09-16 00:00:00;531942;13158;272152;1260;19215;28308;6135;73932000;
2017-09-16 08:00:00;8255251;334430;4395236;23611;437146;936652;10326;77868000;
2017-09-16 16:00:00;4016;-1452;2468;17;-1107;4479;2417;76296000;
2017-09-17 00:00:00;4058860;184761;1484661;9560;307289;659345;6346;66300000;
2017-09-17 08:00:00;15428265;748258;8435246;47634;1130955;2964492;10666;66288000;
2017-09-17 16:00:00;2865;-1947;1519;14;-1160;4324;2383;78288000;
2017-09-18 00:00:00;2446647;94255;1145903;5136;142377;265731;6272;103884000;
2017-09-18 08:00:00;6784064;283848;3458019;17296;363451;770648;10675;137268000;
2017-09-18 16:00:00;215;-1865;134;4;-929;1837;2212;83964000;
2017-09-19 00:00:00;1253751;40374;640512;2897;55331;70160;5951;105960000;
2017-09-19 08:00:00;4285779;157885;2174237;9949;201317;280727;10392;134676000;
2017-09-19 16:00:00;0;-2037;0;0;-1360;1943;1960;84984000;
2017-09-20 00:00:00;2058591;86644;889679;4638;196243;373849;6237;105792000;
2017-09-20 08:00:00;5955984;261775;3139962;15821;353029;848623;10288;132768000;
2017-09-20 16:00:00;0;-1497;0;0;-1339;3985;1841;81108000;
2017-09-21 00:00:00;1370127;46188;685279;3144;60428;89401;5873;104580000;
2017-09-21 08:00:00;8588143;388475;4665711;25465;574749;1338071;10445;131604000;
2017-09-21 16:00:00;1;-1910;0;-1;-1474;1452;1805;80796000;
2017-09-22 00:00:00;137941;1167;69982;342;2909;4667;5158;105528000;
2017-09-22 08:00:00;1566435;44787;798635;3676;64912;82887;10284;126588000;
2017-09-22 16:00:00;5;-1871;1;-2;-1461;1952;2087;79116000;
2017-09-23 00:00:00;2117314;85841;997536;4788;117085;240184;6442;70020000;
2017-09-23 08:00:00;12693916;663867;7768712;48363;1119433;3238678;10410;66972000;
2017-09-23 16:00:00;37;-1838;15;0;-1468;4917;2005;75432000;
2017-09-24 00:00:00;3384414;153805;1111024;6738;381062;829032;6139;65520000;
2017-09-24 08:00:00;13099530;680694;8298415;52583;1212518;3595791;10304;64080000;
2017-09-24 16:00:00;21;-1660;17;0;-1125;4622;2136;77004000;
2017-09-25 00:00:00;3238460;146340;1061152;5802;373409;832045;5978;100440000;
2017-09-25 08:00:00;12306468;656675;7834576;49546;1165019;3486013;10315;126828000;
2017-09-25 16:00:00;1;-1675;0;0;-962;4923;2238;85704000;
2017-09-26 00:00:00;475834;11261;240702;1119;16304;20786;5897;107904000;
2017-09-26 08:00:00;2054459;62597;1017239;4721;84716;115966;9759;135936000;
2017-09-26 16:00:00;0;-1884;0;0;-1531;4251;1661;84660000;
2017-09-27 00:00:00;840531;26190;426646;1945;36126;49822;5736;107568000;
2017-09-27 08:00:00;4831403;185770;2450554;11505;221631;358769;10193;134580000;
2017-09-27 16:00:00;0;-2021;0;0;-1518;2157;1442;78684000;
2017-09-28 00:00:00;704831;19307;360735;1627;27003;38368;5420;102012000;
2017-09-28 08:00:00;9034360;398972;5896650;38569;801063;2420541;10123;122028000;
2017-09-28 16:00:00;0;-1503;0;0;-1504;4478;1982;78108000;
2017-09-29 00:00:00;1310566;44621;642906;2959;50903;87534;5510;98748000;
2017-09-29 08:00:00;4045568;147917;2015035;9264;188814;261297;10250;117216000;
2017-09-29 16:00:00;0;-1889;0;0;-1529;4401;1676;74772000;
2017-09-30 00:00:00;687750;19708;343931;1588;27339;39122;5543;66996000;
2017-09-30 08:00:00;2231530;73911;1121972;5089;99691;128161;9723;76464000;
2017-09-30 16:00:00;0;-1514;0;0;-1531;4208;1708;75312000;
2017-10-01 00:00:00;798025;24413;401442;1843;33070;47191;5748;68280000;
2017-10-01 08:00:00;3140943;110349;1573380;7155;143529;191998;9969;70764000;
2017-10-01 16:00:00;0;-1516;0;0;-990;4027;1609;72096000;
2017-10-02 00:00:00;919272;29971;467821;2101;41521;54625;5345;101976000;
2017-10-02 08:00:00;3012181;109629;1523233;6884;142603;186048;9296;127272000;
2017-10-02 16:00:00;0;-1517;0;0;-1172;4205;1506;75792000;
2017-10-03 00:00:00;186744;1742;95409;467;3728;9124;5537;103344000;
2017-10-03 08:00:00;1069486;28555;545582;2470;39703;49027;9400;136620000;
2017-10-03 16:00:00;0;-1512;0;0;-1166;4208;1735;83124000;
2017-10-04 00:00:00;164794;1819;85488;409;3987;7168;5021;106368000;
2017-10-04 08:00:00;1677035;48683;856096;3905;70201;90782;9826;135756000;
2017-10-04 16:00:00;0;-1514;0;0;-1351;4466;1635;81024000;
2017-10-05 00:00:00;1634844;86451;713570;2916;165150;375933;5300;102156000;
2017-10-05 08:00:00;460311;14187;235238;1122;18096;30478;3558;121644000;
2017-10-05 16:00:00;0;-1891;0;0;-1359;5264;1741;82092000;
2017-10-06 00:00:00;1045399;34864;529870;2402;45956;72199;5460;101724000;
2017-10-06 08:00:00;6169842;289977;3629373;20065;450160;1122975;9731;123060000;
2017-10-06 16:00:00;0;-2035;0;0;-1363;2136;1618;79416000;
2017-10-07 00:00:00;1334101;48688;637070;2884;68309;125066;5227;70224000;
2017-10-07 08:00:00;5217202;199706;2847187;15160;328456;788285;10096;73188000;
2017-10-07 16:00:00;0;-1892;0;0;-1179;1074;1716;74280000;
2017-10-08 00:00:00;429804;9110;216522;1021;13934;19842;5390;69204000;
2017-10-08 08:00:00;1407842;40553;716036;3287;59126;68222;9303;74064000;
2017-10-08 16:00:00;0;-1957;0;0;-1526;1126;1744;73848000;
2017-10-09 00:00:00;816141;26083;410468;1884;35153;50406;4727;103224000;
2017-10-09 08:00:00;3170613;119463;1617257;7481;149846;237734;9058;133020000;
2017-10-09 16:00:00;0;-1960;0;0;-1351;971;1768;81108000;
2017-10-10 00:00:00;244435;4810;124992;587;8186;12843;4835;105084000;
2017-10-10 08:00:00;2839483;110050;1634827;7271;164575;431775;9512;132948000;
2017-10-10 16:00:00;0;-1790;0;0;-1528;838;1648;81876000;
2017-10-11 00:00:00;448040;12039;231431;1047;18396;21222;5070;105408000;
2017-10-11 08:00:00;2294731;78984;1183337;5350;106986;129262;9515;133344000;
2017-10-11 16:00:00;0;-1924;0;0;-987;768;1593;82728000;
2017-10-12 00:00:00;640749;18289;328735;1480;25793;34886;4894;105540000;
2017-10-12 08:00:00;3388205;126987;1804099;8795;180353;364375;9409;130932000;
2017-10-12 16:00:00;0;-1751;0;0;-999;1896;1718;81648000;
2017-10-13 00:00:00;595742;18384;301511;1380;26687;33341;4479;102648000;
2017-10-13 08:00:00;4715862;150000;2813738;14828;376672;974307;9555;122460000;
2017-10-13 16:00:00;0;-1537;0;0;-986;743;1650;80760000;
2017-10-14 00:00:00;1040348;33821;525230;2394;44689;66676;5185;70620000;
2017-10-14 08:00:00;3806408;150842;1940553;9243;182665;346616;9010;76104000;
2017-10-14 16:00:00;0;-1706;0;0;-1162;926;1674;74880000;
2017-10-15 00:00:00;459002;11209;235883;1059;16950;25340;5076;70716000;
2017-10-15 08:00:00;2230742;77944;1157956;5336;104283;140945;9101;75096000;
2017-10-15 16:00:00;0;-2034;0;0;-1536;1010;1673;75864000;
2017-10-16 00:00:00;100096;-119;53084;270;1476;3588;4349;107688000;
2017-10-16 08:00:00;583453;12408;306232;1413;19834;19776;9194;142608000;
2017-10-16 16:00:00;0;-1495;0;0;-1339;783;1577;86640000;
2017-10-17 00:00:00;1162172;44326;486890;2112;106929;300965;4961;106128000;
2017-10-17 08:00:00;4116787;169839;2296022;9931;297837;999456;8729;136284000;
2017-10-17 16:00:00;0;-1518;0;0;-1361;814;1683;87204000;
2017-10-18 00:00:00;397378;9439;208265;953;13578;16876;4321;108756000;
2017-10-18 08:00:00;2648415;100210;1391600;6739;141555;271294;8267;124260000;
2017-10-18 16:00:00;0;-1605;0;0;-1161;3751;1423;85620000;
2017-10-19 00:00:00;674423;22803;329195;1617;41191;81300;4773;107808000;
2017-10-19 08:00:00;3396762;113288;1761696;7600;200583;642781;8939;135936000;
2017-10-19 16:00:00;0;-1515;0;0;-1550;972;1381;84420000;
2017-10-20 00:00:00;801124;28448;346106;1674;77600;203717;4496;105864000;
2017-10-20 08:00:00;5471840;151479;3852181;13730;799527;2243122;8756;123912000;
2017-10-20 16:00:00;0;-1495;0;0;-1162;1131;1144;86592000;
2017-10-21 00:00:00;945592;38878;418870;1350;86227;263318;4474;77292000;
2017-10-21 08:00:00;4911931;170545;3063490;10209;561247;1810400;9044;79596000;
2017-10-21 16:00:00;0;-1697;0;0;-1160;847;1207;80400000;
2017-10-22 00:00:00;326874;7141;172654;351;11265;14788;4232;75840000;
2017-10-22 08:00:00;2826032;89742;1572037;5843;206862;473468;8785;80160000;
2017-10-22 16:00:00;0;-1685;0;0;-1172;669;951;82920000;
2017-10-23 00:00:00;604210;19069;309009;925;27913;63898;4067;109284000;
2017-10-23 08:00:00;3639154;123498;1945184;7550;306385;685364;8363;132744000;
2017-10-23 16:00:00;0;-2036;0;0;-1350;943;970;89232000;
2017-10-24 00:00:00;859854;27347;370712;1471;150860;307118;4216;106932000;
2017-10-24 08:00:00;4530309;175717;2387261;9390;348277;874023;8400;129084000;
2017-10-24 16:00:00;0;-1494;0;0;-1547;2032;1113;88656000;
2017-10-25 00:00:00;531185;16067;221703;1034;99589;219068;4404;106008000;
2017-10-25 08:00:00;1552655;50858;798229;2090;68081;101128;8792;127032000;
2017-10-25 16:00:00;0;-1869;0;0;-984;1162;2261;87588000;
2017-10-26 00:00:00;426779;10363;216993;548;15033;23937;19657;105636000;
2017-10-26 08:00:00;1423167;43007;727783;1746;58351;84102;82226;113472000;
2017-10-26 16:00:00;0;-1553;0;0;-1522;819;2190;86316000;
2017-10-27 00:00:00;10754;-1215;9722;102;737;3839;6160;101952000;
2017-10-27 08:00:00;1350221;44536;750858;2455;62605;164013;130830;120300000;
2017-10-27 16:00:00;0;-1867;0;0;-1519;1932;1521;82464000;
2017-10-28 00:00:00;285553;5803;146746;357;9134;16465;16140;75780000;
2017-10-28 08:00:00;1540357;50346;787150;1917;65833;93248;87089;78636000;
2017-10-28 16:00:00;0;-1950;0;0;-1334;1454;1960;77412000;
2017-10-29 00:00:00;5610;-1634;5175;169;-1032;20508;16914;72840000;
2017-10-29 08:00:00;92944;3637;127570;1466;24699;72030;68725;78096000;
2017-10-29 16:00:00;0;-1864;0;0;-975;1046;1958;78960000;
2017-10-30 00:00:00;199765;3773;118008;246;6878;6762;9275;98628000;
2017-10-30 08:00:00;1468346;47078;761465;1723;65267;76988;84657;142836000;
2017-10-30 16:00:00;0;-1866;0;0;-1521;1195;1739;95640000;
2017-10-31 00:00:00;676;-1500;286;274;-655;13592;12491;101256000;
2017-10-31 08:00:00;74967;-1404;33265;3186;136579;338022;368958;140268000;
2017-10-31 16:00:00;0;-1875;0;0;-1340;1705;2321;91860000;
2017-11-01 00:00:00;10209;-1403;3168;612;101585;323633;31530;100572000;
2017-11-01 08:00:00;415440;2161;308924;3853;745918;2374906;679571;145092000;
2017-11-01 16:00:00;0;-1516;0;0;-1518;2143;2203;93012000;
2017-11-02 00:00:00;22613;-1085;5792;494;89202;277357;30980;99288000;
2017-11-02 08:00:00;615099;4521;488852;3380;706758;2015075;635601;142032000;
2017-11-02 16:00:00;0;-1491;0;0;-1507;2514;2044;93084000;
2017-11-03 00:00:00;10602;-1298;7441;230;1620;15255;13568;98640000;
2017-11-03 08:00:00;446210;1605;330059;4498;405061;756769;567526;137676000;
2017-11-03 16:00:00;0;-1872;0;0;-1340;3015;2325;91452000;
2017-11-04 00:00:00;122612;1059;64478;149;2380;7556;7763;78228000;
2017-11-04 08:00:00;1150282;35427;592938;1622;46382;84874;65384;83256000;
2017-11-04 16:00:00;0;-2026;0;0;-1322;2307;2602;81240000;
2017-11-05 00:00:00;63970;-899;34317;63;393;3902;5020;75708000;
2017-11-05 08:00:00;877144;22387;454721;1000;33509;45004;47454;79704000;
2017-11-05 16:00:00;0;-2011;0;0;-1501;2577;2548;81768000;
2017-11-06 00:00:00;44588;-1274;22833;37;-451;3661;4543;101364000;
2017-11-06 08:00:00;233616;3847;120030;225;6737;10631;11951;149640000;
2017-11-06 16:00:00;0;-1683;0;0;-960;3121;2239;89940000;
2017-11-07 00:00:00;201117;3659;96146;371;56834;162831;19117;99168000;
2017-11-07 08:00:00;1699196;23551;1793900;1939;594074;1701339;411665;145536000;
2017-11-07 16:00:00;0;-1738;0;0;-976;2292;1901;95508000;
2017-11-08 00:00:00;478090;17547;246107;847;33454;86561;24661;101016000;
2017-11-08 08:00:00;1940885;67446;1160371;3586;161789;490606;120172;147060000;
2017-11-08 16:00:00;0;-1489;0;0;-1176;3040;1824;92700000;
2017-11-09 00:00:00;32663;-840;16887;31;-269;3332;2945;102516000;
2017-11-09 08:00:00;436018;8788;226100;455;12823;17595;19434;147312000;
2017-11-09 16:00:00;0;-1600;0;0;-1150;2642;2697;91896000;
2017-11-10 00:00:00;15853;-1218;7629;12;-793;2940;3569;99828000;
2017-11-10 08:00:00;878916;25485;454581;1290;33528;77908;50125;140832000;
2017-11-10 16:00:00;0;-1883;0;0;-1342;2365;2371;91332000;
2017-11-11 00:00:00;70251;-157;36147;75;904;4425;5102;76860000;
2017-11-11 08:00:00;386614;6670;197928;405;11276;13910;16745;85644000;
2017-11-11 16:00:00;0;-1972;0;0;-964;2480;3087;81996000;
2017-11-12 00:00:00;65487;-315;33571;66;1157;4749;6082;78432000;
2017-11-12 08:00:00;368720;6039;191583;371;10303;11807;14780;83784000;
2017-11-12 16:00:00;0;-1934;0;0;-1143;2029;3019;86748000;
2017-11-13 00:00:00;39807;-398;35747;79;356;3583;4752;104628000;
2017-11-13 08:00:00;442344;8105;233311;485;11945;15708;18225;149244000;
2017-11-13 16:00:00;0;-1547;0;0;-1341;2466;3037;93840000;
2017-11-14 00:00:00;97422;649;49501;115;1798;2840;4142;102660000;
2017-11-14 08:00:00;1151608;36912;593701;1693;48419;90792;57849;146676000;
2017-11-14 16:00:00;0;-1875;0;0;-965;2745;1803;97368000;
2017-11-15 00:00:00;208;-1609;117;26;-814;4906;4824;104040000;
2017-11-15 08:00:00;54739;-88;26852;1389;3425;80867;70766;147600000;
2017-11-15 16:00:00;0;-1866;0;0;-1363;2644;2137;93588000;
2017-11-16 00:00:00;102;-1567;145;71;-1239;4264;4499;101964000;
2017-11-16 08:00:00;94759;16020;112479;2046;40294;173891;71034;146760000;
2017-11-16 16:00:00;0;-1488;0;0;-1339;1732;2212;94500000;
2017-11-17 00:00:00;19741;-1156;10518;18;-862;2070;2974;100536000;
2017-11-17 08:00:00;311600;4481;167433;385;7390;13838;17432;142812000;
2017-11-17 16:00:00;0;-1968;0;0;-1510;1753;3230;88800000;
2017-11-18 00:00:00;121859;1167;56802;211;16825;47449;9831;78228000;
2017-11-18 08:00:00;340358;6225;174841;403;11969;23720;14385;85824000;
2017-11-18 16:00:00;0;-1884;0;0;-1333;2204;2166;82236000;
2017-11-19 00:00:00;125824;1686;64534;181;2530;14522;6521;76176000;
2017-11-19 08:00:00;224735;2688;115841;225;5074;8624;10990;84372000;
2017-11-19 16:00:00;0;-1509;0;0;-1332;1615;2810;85440000;
2017-11-20 00:00:00;36893;-731;19662;90;-461;5674;5690;102912000;
2017-11-20 08:00:00;678627;24931;597067;2959;165540;567089;117277;148992000;
2017-11-20 16:00:00;0;-1484;0;0;-1514;2399;1444;92952000;
2017-11-21 00:00:00;0;-1420;0;0;-1278;3100;3114;103824000;
2017-11-21 08:00:00;1;-1030;6;683;3210;33440;32217;152340000;
2017-11-21 16:00:00;0;-1856;0;0;-1147;2834;2134;96360000;
2017-11-22 00:00:00;0;-1834;0;0;-1108;3175;3185;104604000;
2017-11-22 08:00:00;0;-1506;0;103;-645;33783;34814;152868000;
2017-11-22 16:00:00;0;-1851;0;0;-1127;2407;1749;94788000;
2017-11-23 00:00:00;0;-1794;0;0;-1017;3506;3619;103440000;
2017-11-23 08:00:00;0;-1362;0;161;-496;40708;39849;148632000;
2017-11-23 16:00:00;0;-1835;0;0;-1129;2888;2220;95844000;
2017-11-24 00:00:00;0;-1818;0;3;-1014;3160;2893;103188000;
2017-11-24 08:00:00;0;-707;1;276;1481;5563;6917;145956000;
2017-11-24 16:00:00;0;-1540;0;0;-1123;2564;1412;92844000;
2017-11-25 00:00:00;10095;-1448;5587;10;-1047;3119;2569;80244000;
2017-11-25 08:00:00;538338;13016;280395;737;17117;32928;30810;91524000;
2017-11-25 16:00:00;0;-1980;0;0;-939;2774;2104;83868000;
2017-11-26 00:00:00;0;-1974;0;0;-925;3433;3235;78600000;
2017-11-26 08:00:00;0;-1148;0;60;-587;11075;13272;86160000;
2017-11-26 16:00:00;0;-1980;0;0;-934;2110;2077;85152000;
2017-11-27 00:00:00;0;-1676;0;-1;-815;2660;3166;104904000;
2017-11-27 08:00:00;5055;3860;19473;436;7531;17621;18310;149496000;
2017-11-27 16:00:00;0;-2055;0;0;-1122;2155;1549;93504000;
2017-11-28 00:00:00;148;-1954;4554;14;-991;2622;2751;104832000;
2017-11-28 08:00:00;23943;1200;97150;217;2035;3819;6663;150456000;
2017-11-28 16:00:00;0;-1693;0;0;-1482;2332;2020;96948000;
2017-11-29 00:00:00;0;-1661;0;0;-1399;2611;2836;106320000;
2017-11-29 08:00:00;38;-922;103;3;-693;3642;6469;154284000;
2017-11-29 16:00:00;0;-1750;0;0;-1477;2510;2127;93888000;
2017-11-30 00:00:00;0;-1621;0;0;-1363;2820;3066;105912000;
2017-11-30 08:00:00;44;-838;107;97;-647;3970;28166;148644000;
2017-11-30 16:00:00;0;-1631;0;0;-1463;2550;2006;94968000;
2017-12-01 00:00:00;0;-1628;0;0;-1448;2709;2667;105108000;
2017-12-01 08:00:00;0;-1572;0;-2;-979;4068;12526;146160000;
2017-12-01 16:00:00;0;-1625;0;0;-1459;2194;1755;93132000;
2017-12-02 00:00:00;0;-1608;0;12;-1407;2920;7297;81408000;
2017-12-02 08:00:00;0;-1430;0;82;-966;4212;43414;89448000;
2017-12-02 16:00:00;0;-1633;0;0;-1460;2725;2488;85896000;
2017-12-03 00:00:00;0;-1464;0;21;-1338;3287;3668;80772000;
2017-12-03 08:00:00;0;-793;0;237;1390;4424;8037;87828000;
2017-12-03 16:00:00;0;-1640;0;0;-1117;2537;2795;84492000;
2017-12-04 00:00:00;248;-1566;2482;12;-1115;2989;3717;105012000;
2017-12-04 08:00:00;132782;9898;215591;754;12288;3767;23032;137052000;
2017-12-04 16:00:00;0;-1629;0;0;-1294;2418;2633;95904000;
2017-12-05 00:00:00;13;-1488;140;0;-1177;2712;3380;108024000;
2017-12-05 08:00:00;31800;-72;76703;839;240;4177;31523;149268000;
2017-12-05 16:00:00;0;-1878;0;0;-1522;2635;1877;94584000;
2017-12-06 00:00:00;16;-1668;84;27;-1340;2997;2760;90636000;
2017-12-06 08:00:00;15999;-479;33975;997;-88;4413;48862;104772000;
2017-12-06 16:00:00;0;-1529;0;0;-1146;2463;1768;93288000;
2017-12-07 00:00:00;0;-1383;0;6;-1034;2984;2751;99876000;
2017-12-07 08:00:00;7995;-1011;35571;789;-865;4816;29607;147960000;
2017-12-07 16:00:00;0;-1861;0;0;-1500;2645;1755;97620000;
2017-12-08 00:00:00;0;-1671;0;-2;-1300;3044;2707;104856000;
2017-12-08 08:00:00;0;-791;7;291;-611;5075;33198;143448000;
2017-12-08 16:00:00;0;-1849;0;0;-1136;2984;1039;91152000;
2017-12-09 00:00:00;14;-1689;41;5;-1039;3150;1796;80472000;
2017-12-09 08:00:00;6605;2223;44994;360;3484;4592;14968;88956000;
2017-12-09 16:00:00;0;-1836;0;0;-1133;2679;1358;87108000;
2017-12-10 00:00:00;0;-1710;0;0;-1035;3236;2432;82332000;
2017-12-10 08:00:00;0;-926;24;69;-560;4709;8849;88116000;
2017-12-10 16:00:00;0;-1835;0;0;-1123;2640;1931;86904000;
2017-12-11 00:00:00;0;-1786;0;0;-1088;2840;2778;105936000;
2017-12-11 08:00:00;967;-1087;4528;601;-78;4083;95772;149952000;
2017-12-11 16:00:00;0;-1865;0;0;-1133;2850;1510;96336000;
2017-12-12 00:00:00;0;-1843;0;0;-1117;2633;1523;106212000;
2017-12-12 08:00:00;0;-1578;0;0;-893;4072;8989;153684000;
2017-12-12 16:00:00;0;-1845;0;0;-1127;2650;2417;95772000;
2017-12-13 00:00:00;0;-1741;0;0;-1063;3069;3255;104328000;
2017-12-13 08:00:00;0;-718;0;905;11426;5246;42212;151296000;
2017-12-13 16:00:00;0;-1929;0;0;-989;2932;1533;96612000;
2017-12-14 00:00:00;0;-1738;0;21;-1003;3197;2418;104868000;
2017-12-14 08:00:00;0;-765;4;782;9301;4946;27891;150384000;
2017-12-14 16:00:00;0;-1977;0;0;-1368;2913;1253;96432000;
2017-12-15 00:00:00;0;-1898;0;0;-1291;2811;1472;104388000;
2017-12-15 08:00:00;0;-1040;0;332;-561;5259;5914;141864000;
2017-12-15 16:00:00;0;-1881;0;0;-991;2980;476;91176000;
2017-12-16 00:00:00;0;-1927;0;0;-928;3144;975;80844000;
2017-12-16 08:00:00;0;-1626;0;291;1838;5562;6174;88404000;
2017-12-16 16:00:00;0;-1848;0;0;-1321;2871;503;83160000;
2017-12-17 00:00:00;0;-1846;0;5;-1203;3346;1468;79296000;
2017-12-17 08:00:00;0;-1591;0;252;298;4579;5810;86424000;
2017-12-17 16:00:00;0;-1862;0;0;-969;2972;580;86088000;
2017-12-18 00:00:00;0;-1813;0;21;-932;3093;1622;103980000;
2017-12-18 08:00:00;0;-1217;0;808;10758;4930;6099;146748000;
2017-12-18 16:00:00;0;-1911;0;0;-1149;2770;499;90588000;
2017-12-19 00:00:00;0;-1854;0;0;-1015;3127;1549;102540000;
2017-12-19 08:00:00;0;-1462;0;92;134;4114;5364;133884000;
